Código,Descripción,Categoría,Sección,Capítulo
51.59,INCISION VIA BILIAR.OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.6,ESCISION VIA BILIAR LOCAL,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.61,ESCISION CONDUCTO CISTICO REMANENTE (MUÑON),51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.62,ESCISION AMPOLLA DE VATER (CON REIMPLANTACION),51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.63,ESCISION VIA BILIAR PRINCIPAL OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.64,ESCISION VIA BILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.69,ESCISION OTRA VIA BILIAR,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.7,REPARACION VIA BILIAR,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.71,SUTURA VIA BILIAR PRINCIPAL,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.72,COLEDOCOPLASTIA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.79,REPARACION VIA BILIAR.OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.8,OPERACION ESFINTER DE ODDI,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.81,DILATACION ESFINTER DE ODDI,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.82,ESFINTEROTOMIA PANCREAS,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.83,ESFINTEROPLASTIA PANCREAS,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.84,DILATACION VIA BILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.85,ESFINTEROTOMIA Y PAPILOTOMIA BILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.86,INSERCION TUBO DRENAJE NASOBILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.87,INSERCION TUBO CONDUCTO BILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.88,EXTRACCION CALCULO VIA BILIAR ENDOSCOPICA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.89,OPERACION ESFINTER DE ODDI.OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.9,OPERACION VIA BILIAR OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.91,REPARACION VESICULA BILIAR LOCAL,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.92,CIERRE COLECISTOSTOMIA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.93,CIERRE FISTULA BILIAR OTRO,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.94,REVISION ANASTOMOSIS VIA BILIAR,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.95,EXTRACCION PROTESIS VIA BILIAR,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.96,EXTRACCION CALCULO VIA BILIAR COMUN PERCUTANEA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.98,PROCEDIMIENTO VIA BILIAR PERCUTANEO OTRO,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
51.99,OPERACION VIA BILIAR.OTRA,51 OPERACIONES SOBRE VESICULA BILIAR Y TRACTO BILIAR,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52,OPERACION PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.0,PANCREATOTOMIA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.01,DRENAJE QUISTE PANCREAS POR CATETER,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.09,PANCREATOTOMIA.OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.1,PROCEDIMIENTO DIAGNOSTICO PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.11,BIOPSIA PANCREAS CERRADA [AGUJA] [ASPIRACION],52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.12,BIOPSIA PANCREAS ABIERTA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.13,PANCREATOGRAFIA ENDOSCOPICA CON CONTRASTE [PEC],52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.14,BIOPSIA CONDUCTO PANCREAS ENDOSCOPICA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.19,PROCEDIMIENTO DIAGNOSTICO PANCREAS.OTRO,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.2,ESCISION PANCREAS LOCAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.21,ESCISION CONDUCTO PANCREAS LOCAL ENDOSCOPICA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.22,ESCISION PANCREAS LOCAL.OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.3,MARSUPIALIZACION QUISTE PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.4,DRENAJE INTERNO QUISTE PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.5,PANCREATECTOMIA PARCIAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.51,PANCREATECTOMIA PROXIMAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.52,PANCREATECTOMIA DISTAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.53,PANCREATECTOMIA SUBTOTAL RADICAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.59,PANCREATECTOMIA PARCIAL OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.6,PANCREATECTOMIA TOTAL,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.7,PANCREATICODUODENECTOMIA RADICAL (WHIPPLE),52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.8,TRASPLANTE PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.80,TRASPLANTE PANCREAS.NEOM,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.81,REIMPLANTACION TEJIDO PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.82,HOMOTRASPLANTE PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.83,HETEROTRASPLANTE PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.84,AUTOTRASPLANTE CELULAS ISLOTES DE LANGERHANS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.85,ALOTRASPLANTE CELULAS ISLOTES DE LANGERHANS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.86,TRASPLANTE CELULAS ISLOTES DE LANGERHANS NEOM,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.9,OPERACION PANCREAS OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.92,CANULACION CONDUCTO PANCREAS OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.93,INSERCION SONDA CONDUCTO PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.94,EXTRACCION CALCULO CONDUCTO PANCREAS ENDOSCOPICA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.95,REPARACION PANCREAS OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.96,ANASTOMOSIS PANCREAS,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.97,INSERCION TUBO DRENAJE NASOPANCREATICO ENDOSCOPICA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.98,DILATACION CONDUCTO PANCREAS ENDOSCOPICA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
52.99,OPERACION PANCREAS.OTRA,52 OPERACIONES SOBRE PANCREAS,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53,REPARACION HERNIA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.0,REPARACION HERNIA INGUINAL UNILATERAL OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.00,REPARACION HERNIA INGUINAL UNILATERAL.NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.01,REPARACION HERNIA INGUINAL DIRECTA ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.02,REPARACION HERNIA INGUINAL INDIRECTA ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.03,REPARACION HERNIA INGUINAL DIRECTA CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.04,REPARACION HERNIA INGUINAL INDIRECTA CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.05,REPARACION HERNIA INGUINAL  CON INJERTO NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.1,REPARACION HERNIA INGUINAL BILATERAL OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.10,REPARACION HERNIA INGUINAL BILATERAL.NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.11,REPARACION HERNIA INGUINAL BILATERAL DIRECTA ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.12,REPARACION HERNIA INGUINAL BILATERAL INDIRECTA ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.13,REPARACION HERNIA INGUINAL BILATERAL DIRECTA E INDIRECTA ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.14,REPARACION HERNIA INGUINAL BILATERAL DIRECTA CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.15,REPARACION HERNIA INGUINAL BILATERAL INDIRECTA CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.16,REPARACION HERNIA INGUINAL BILATERAL DIRECTA E INDIRECTA CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.17,REPARACION HERNIA INGUINAL BILATERAL CON INJERTO NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.2,REPARACION HERNIA CRURAL UNILATERAL,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.21,REPARACION HERNIA CRURAL UNILATERAL.CON INJERTO,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.29,REPARACION HERNIA CRURAL UNILATERAL.OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.3,REPARACION HERNIA CRURAL BILATERAL,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.31,REPARACION HERNIA CRURAL BILATERAL.CON INJERTO,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.39,REPARACION HERNIA CRURAL BILATERAL.OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.4,REPARACION HERNIA UMBILICAL,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.41,REPARACION HERNIA UMBILICAL CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.42,REPARACION HERNIA UMBILICAL CON INJERTO LAPAROSCOPICA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.43,REPARACION HERNIA UMBILICAL LAPAROSCOPICA OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.49,REPARACION HERNIA UMBILICAL ABIERTA OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.5,REPARACION HERNIA PARED ABDOMEN SIN INJERTO OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.51,REPARACION HERNIA INCISIONAL SIN INJERTO,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.59,REPARACION HERNIA PARED ABDOMEN SIN INJERTO.OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.6,REPARACION HERNIA PARED ABDOMEN CON INJERTO OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.61,REPARACION HERNIA INCISIONAL CON INJERTO ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.62,REPARACION HERNIA INCISIONAL CON INJERTO LAPAROSCOPICA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.63,REPARACION HERNIA PARED ABDOMEN CON INJERTO LAPAROSCOPICA OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.69,REPARACION HERNIA PARED ABDOMEN ANTERIOR CON INJERTO OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.7,REPARACION HERNIA DIAFRAGMATICA ABORDAJE ABDOMINAL,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.71,REPARACION HERNIA DIAFRAGMATICA ABORDAJE ABDOMINAL.LAPAROSCOPICA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.72,REPARACION HERNIA DIAFRAGMATICA ABORDAJE ABDOMINAL.ABIERTA Y OTRA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.75,REPARACION HERNIA DIAFRAGMATICA ABORDAJE ABDOMINAL.NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.8,REPARACION HERNIA DIAFRAGMATICA ABORDAJE TORACICO,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.80,REPARACION HERNIA DIAFRAGMATICA ABORDAJE TORACICO.NEOM,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.81,PLICATURA DIAFRAGMATICA,53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
53.82,REPARACION HERNIA PARAESTERNAL (MORGAGNI),53 REPARACION DE HERNIA,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO,09. (42 54) OPERACIONES SOBRE EL APARATO DIGESTIVO
